app_id	nb_instances	core	memory	inter_degree	inter_aff
4742	1	1	1	0	[]
4743	4	2	8	0	[]
4744	1	1	8	0	[]
4745	1	1	8	1	[(5022, 2)]
4746	3	1	2	0	[]
4747	1	4	8	0	[]
4748	4	4	8	0	[]
4749	191	3	8	10	[(3445, 1), (1509, 0), (2767, 0), (3064, 2), (7445, 1), (5495, 1), (798, 0), (6659, 0), (8223, 2), (8914, 2)]
4750	11	1	8	0	[]
4751	2	1	8	1	[(3356, 1)]
4752	2	1	8	0	[]
4753	2	1	1	1	[(2185, 1)]
4754	64	6	8	11	[(2866, 2), (5619, 0), (2033, 0), (1067, 0), (8781, 2), (4859, 0), (7670, 2), (7028, 0), (5063, 0), (3621, 0), (312, 0)]
4755	1	1	3	0	[]
4756	1	1	8	0	[]
4757	1	2	3	0	[]
4758	6	6	16	1	[(798, 0)]
4759	2	1	8	0	[]
4760	51	2	8	18	[(6825, 0), (916, 0), (5339, 0), (4937, 0), (6728, 2), (3867, 2), (4224, 2), (3808, 2), (6540, 0), (5531, 0), (4209, 2), (798, 0), (6751, 2), (160, 2), (6660, 1), (7603, 1), (8538, 2), (1788, 2)]
4761	1	1	2	0	[]
4762	26	2	8	174	[(2255, 0), (3771, 0), (3325, 0), (6736, 0), (2984, 0), (2886, 0), (952, 0), (6235, 0), (7196, 0), (6745, 0), (5264, 0), (1051, 0), (7613, 0), (4530, 0), (541, 0), (7067, 0), (7221, 0), (447, 0), (4025, 0), (5097, 0), (3469, 0), (3077, 0), (2910, 0), (1773, 0), (3637, 0), (1728, 0), (2621, 0), (2810, 0), (2668, 0), (341, 0), (3709, 0), (1778, 0), (4039, 2), (1793, 0), (4854, 0), (3321, 2), (6295, 0), (5336, 0), (4048, 0), (8722, 0), (4704, 0), (1640, 0), (3112, 0), (4789, 0), (7692, 0), (4608, 0), (7267, 0), (3349, 0), (6269, 0), (8191, 0), (1227, 0), (6393, 0), (7368, 0), (416, 0), (7802, 0), (5028, 0), (5614, 0), (2332, 0), (1324, 0), (7935, 0), (5418, 0), (1235, 0), (2690, 0), (289, 0), (1255, 0), (3124, 0), (6100, 0), (8016, 0), (8711, 0), (4797, 0), (80, 0), (2345, 0), (5411, 0), (8931, 0), (9002, 0), (798, 0), (3595, 0), (4280, 0), (5528, 0), (2185, 0), (6334, 0), (7634, 1), (27, 0), (6025, 0), (4393, 0), (2912, 0), (4864, 0), (8716, 0), (8760, 0), (4825, 0), (4243, 0), (473, 0), (7639, 0), (3994, 0), (7648, 0), (208, 0), (5009, 0), (6201, 0), (7889, 0), (7498, 0), (1602, 0), (6381, 0), (6907, 0), (4706, 0), (6998, 0), (7778, 0), (5914, 0), (8333, 0), (9188, 0), (6520, 0), (2850, 0), (9193, 0), (4042, 0), (1213, 0), (1479, 0), (4595, 0), (7792, 0), (9163, 0), (2235, 0), (8258, 0), (1067, 0), (6750, 0), (3890, 0), (7316, 0), (4754, 0), (685, 0), (8710, 0), (5497, 0), (5060, 0), (7747, 0), (95, 0), (5111, 0), (3908, 0), (572, 0), (4718, 0), (3574, 0), (1904, 0), (7733, 0), (1153, 0), (6659, 0), (2485, 0), (3904, 0), (5707, 0), (8618, 0), (4193, 0), (3526, 0), (9192, 0), (6694, 0), (8223, 0), (3571, 0), (810, 0), (3802, 0), (7309, 0), (2767, 0), (3873, 0), (2033, 0), (4169, 0), (5251, 0), (3327, 0), (8834, 0), (2225, 0), (5689, 0), (5382, 0), (832, 0), (5684, 0), (9228, 0), (1021, 0), (1025, 0), (2957, 0), (2238, 0), (1781, 0), (7486, 0), (1443, 0), (1238, 0)]
4763	3	1	8	2	[(3831, 2), (6408, 0)]
4764	1	4	8	0	[]
4765	1	1	8	0	[]
4766	2	1	8	0	[]
4767	6	2	8	1	[(5522, 2)]
4768	1	1	2	0	[]
4769	1	4	8	0	[]
4770	35	2	16	2	[(1702, 1), (3971, 2)]
4771	4	2	8	0	[]
4772	7	1	8	0	[]
4773	3	3	8	0	[]
4774	2	1	8	0	[]
4775	1	1	1	0	[]
4776	1	1	8	0	[]
4777	1	1	3	0	[]
4778	27	2	8	11	[(80, 1), (585, 2), (3108, 2), (1356, 0), (2850, 0), (4048, 0), (1728, 2), (5022, 0), (2353, 1), (6659, 0), (188, 0)]
4779	4	1	1	0	[]
4780	4	2	8	0	[]
4781	20	2	8	5	[(2880, 2), (2068, 0), (1919, 0), (5368, 1), (4825, 1)]
4782	3	1	8	0	[]
4783	2	1	8	0	[]
4784	2	1	2	1	[(6155, 2)]
4785	2	2	8	0	[]
4786	5	2	8	0	[]
4787	2	1	16	1	[(798, 0)]
4788	1	2	8	0	[]
4789	2	1	2	1	[(6694, 2)]
4790	2	1	8	0	[]
4791	3	1	8	0	[]
4792	5	1	2	2	[(798, 0), (3766, 0)]
4793	2	2	8	0	[]
4794	1	1	2	1	[(7196, 1)]
4795	1	1	2	0	[]
4796	2	1	8	0	[]
4797	11	2	8	8	[(1637, 0), (5022, 0), (3414, 0), (4210, 0), (4039, 0), (6659, 0), (1728, 0), (6381, 0)]
4798	1	1	8	0	[]
4799	7	1	8	1	[(798, 0)]
4800	3	4	8	0	[]
4801	14	3	2	8	[(97, 2), (7394, 0), (6694, 2), (7733, 0), (2178, 1), (8888, 0), (6838, 0), (3183, 2)]
4802	4	1	8	0	[]
4803	2	1	8	0	[]
4804	2	1	8	0	[]
4805	1	4	8	0	[]
4806	2	1	8	0	[]
4807	2	1	1	0	[]
4808	6	12	16	0	[]
4809	2	1	8	1	[(2470, 1)]
4810	2	1	8	0	[]
4811	2	1	8	0	[]
4812	6	2	8	0	[]
4813	2	1	6	0	[]
4814	3	2	8	0	[]
4815	44	1	8	3	[(7468, 2), (7153, 2), (689, 1)]
4816	2	1	8	0	[]
4817	1	1	2	0	[]
4818	1	2	8	0	[]
4819	24	1	8	13	[(2970, 0), (4988, 0), (580, 0), (1287, 0), (8347, 0), (5470, 0), (3487, 0), (3335, 0), (1059, 0), (5063, 0), (585, 2), (4430, 0), (7763, 0)]
4820	2	1	8	0	[]
4821	6	1	8	0	[]
4822	1	1	7	0	[]
4823	2	1	8	0	[]
4824	2	4	8	0	[]
4825	610	6	8	230	[(3368, 0), (9156, 0), (7279, 0), (541, 0), (6610, 2), (6683, 0), (2089, 0), (8834, 0), (2887, 0), (4341, 1), (5264, 0), (1051, 0), (8500, 0), (7217, 0), (8716, 0), (5313, 0), (7309, 0), (7584, 2), (1127, 0), (7627, 0), (5503, 0), (9269, 0), (3469, 0), (1793, 0), (2082, 0), (3987, 0), (952, 0), (5607, 0), (1728, 0), (2621, 0), (4778, 0), (7261, 0), (1766, 0), (1522, 0), (4231, 0), (3654, 0), (3010, 0), (5022, 0), (3370, 0), (4210, 0), (8451, 0), (6827, 0), (5415, 0), (5929, 0), (9086, 0), (2954, 0), (6047, 0), (5661, 0), (3321, 0), (5889, 0), (77, 0), (6398, 0), (1405, 0), (5394, 0), (3296, 0), (4275, 0), (8918, 0), (3414, 0), (3942, 0), (3707, 0), (3226, 0), (4608, 0), (7267, 0), (5740, 0), (6269, 0), (8191, 0), (2274, 0), (655, 0), (1227, 0), (2749, 2), (4048, 0), (8069, 0), (5232, 0), (5366, 0), (281, 0), (5028, 0), (276, 0), (3873, 0), (2246, 0), (9052, 0), (22, 0), (3250, 0), (9022, 0), (2486, 0), (8678, 0), (8287, 0), (208, 0), (3988, 0), (3845, 0), (702, 0), (5418, 0), (9216, 0), (122, 0), (7338, 0), (5903, 0), (1356, 0), (2850, 0), (6661, 0), (456, 0), (4576, 0), (6564, 0), (3657, 0), (3482, 0), (6408, 0), (80, 0), (5023, 0), (3253, 0), (1464, 0), (4282, 0), (8466, 0), (1683, 0), (5260, 0), (7965, 2), (737, 0), (5905, 0), (8485, 0), (6550, 0), (6185, 0), (3210, 0), (2353, 0), (4280, 0), (3590, 0), (6385, 0), (2185, 0), (1788, 0), (1416, 0), (5541, 0), (4517, 0), (4393, 2), (2061, 0), (5496, 0), (7333, 0), (7155, 0), (5427, 0), (4661, 0), (8739, 0), (8653, 0), (7039, 0), (1546, 0), (1978, 0), (255, 0), (7443, 0), (7639, 0), (3487, 0), (773, 1), (8711, 0), (9095, 0), (824, 0), (6520, 0), (6381, 0), (8822, 0), (7768, 0), (1593, 0), (1637, 0), (9127, 0), (4398, 0), (8106, 0), (7426, 0), (9084, 0), (8970, 2), (292, 0), (9047, 0), (4471, 0), (9143, 0), (6429, 0), (3349, 0), (9139, 0), (3890, 0), (8707, 0), (5490, 0), (7741, 0), (9264, 0), (188, 0), (9315, 0), (6232, 0), (5111, 0), (4718, 0), (1904, 0), (8931, 0), (8202, 0), (3103, 0), (5691, 0), (6659, 0), (6694, 2), (4667, 0), (9313, 0), (3886, 0), (7980, 0), (6531, 0), (6188, 0), (2765, 0), (8347, 0), (6191, 0), (4349, 0), (3155, 0), (6880, 0), (9228, 0), (7394, 0), (8842, 0), (8223, 0), (338, 0), (9145, 0), (7052, 0), (8221, 0), (1328, 0), (1887, 0), (3343, 0), (4749, 0), (8115, 0), (4169, 0), (1055, 0), (4039, 0), (2225, 0), (5420, 0), (6839, 0), (585, 0), (8412, 0), (2489, 0), (4200, 0), (2485, 0), (1395, 0), (1229, 0), (1781, 0), (464, 0), (3409, 0), (3595, 0), (674, 0), (4710, 0), (2917, 1), (7367, 0)]
4826	2	4	16	0	[]
4827	2	1	8	0	[]
4828	2	1	8	0	[]
4829	1	1	2	0	[]
4830	4	1	8	0	[]
4831	4	2	8	0	[]
4832	1	1	8	1	[(2725, 0)]
4833	2	3	8	0	[]
4834	1	4	8	0	[]
4835	2	1	8	0	[]
4836	2	3	8	0	[]
4837	3	1	3	0	[]
4838	1	4	8	0	[]
4839	1	1	8	0	[]
4840	5	6	8	1	[(798, 0)]
4841	2	1	8	0	[]
4842	1	1	8	0	[]
4843	2	1	8	0	[]
4844	2	1	8	0	[]
4845	1	1	8	0	[]
4846	1	4	8	0	[]
4847	4	6	8	0	[]
4848	1	4	8	0	[]
4849	4	2	8	0	[]
4850	1	1	2	0	[]
4851	2	1	8	0	[]
4852	1	4	8	0	[]
4853	4	1	8	7	[(80, 0), (3802, 2), (7261, 0), (3654, 0), (456, 0), (5022, 2), (4048, 0)]
4854	5	6	8	0	[]
4855	8	2	8	1	[(798, 0)]
4856	2	4	8	0	[]
4857	2	2	8	2	[(3654, 0), (456, 0)]
4858	11	12	2	36	[(5340, 0), (5055, 0), (640, 0), (5395, 0), (8554, 0), (7733, 0), (1167, 0), (569, 0), (6001, 0), (726, 0), (7067, 0), (355, 0), (2839, 0), (8328, 0), (3271, 0), (3290, 0), (8121, 0), (4698, 0), (1360, 0), (2630, 0), (5903, 0), (2825, 0), (7718, 0), (1299, 0), (5030, 0), (2587, 0), (562, 0), (4620, 0), (1952, 0), (2892, 0), (7266, 0), (3427, 0), (411, 0), (3059, 0), (674, 0), (2742, 0)]
4859	2	1	8	2	[(2458, 2), (6057, 1)]
4860	2	1	8	0	[]
4861	1	1	8	0	[]
4862	3	6	8	0	[]
4863	3	1	8	1	[(1676, 0)]
4864	28	4	8	5	[(1328, 0), (8842, 0), (659, 2), (5215, 2), (2322, 1)]
4865	1	1	8	0	[]
4866	14	2	8	0	[]
4867	2	1	8	0	[]
4868	2	4	8	0	[]
4869	9	3	8	1	[(798, 0)]
4870	2	1	8	0	[]
4871	1	1	8	0	[]
4872	2	1	8	0	[]
4873	8	1	2	0	[]
4874	13	3	8	12	[(7067, 0), (9301, 0), (5411, 0), (8386, 0), (626, 0), (4341, 0), (8889, 2), (9095, 0), (6694, 0), (7486, 0), (7217, 2), (2555, 2)]
4875	2	1	8	0	[]
4876	1	1	8	0	[]
4877	21	1	8	8	[(5418, 0), (1356, 0), (6057, 2), (5813, 0), (798, 0), (6659, 0), (6827, 2), (6408, 0)]
4878	4	1	8	0	[]
4879	2	1	8	0	[]
4880	1	1	8	0	[]
4881	4	1	8	0	[]
4882	20	6	8	3	[(6659, 0), (9066, 0), (4179, 1)]
4883	11	6	8	1	[(1046, 0)]
4884	1	1	8	1	[(2725, 0)]
4885	2	1	8	0	[]
4886	2	1	1	0	[]
4887	1	1	7	0	[]
4888	1	4	8	0	[]
4889	2	1	8	0	[]
4890	2	1	8	0	[]
4891	2	1	8	1	[(2725, 0)]
4892	2	1	2	0	[]
4893	1	1	8	0	[]
4894	2	1	8	0	[]
4895	2	2	8	0	[]
4896	5	1	8	1	[(5883, 0)]
4897	2	1	2	0	[]
4898	2	1	8	0	[]
4899	1	4	8	0	[]
4900	2	1	7	0	[]
4901	4	1	8	0	[]
4902	1	1	8	0	[]
4903	1	2	8	0	[]
4904	2	1	8	0	[]
4905	1	1	2	0	[]
4906	2	1	8	0	[]
4907	3	1	8	0	[]
4908	4	2	8	0	[]
4909	18	2	8	20	[(404, 1), (1377, 2), (5643, 2), (8897, 0), (4387, 2), (7186, 1), (6128, 2), (8981, 1), (6643, 2), (406, 2), (3542, 1), (8364, 2), (1711, 1), (9200, 1), (627, 1), (5840, 0), (7660, 1), (7622, 0), (4965, 1), (475, 1)]
4910	2	1	1	0	[]
4911	50	12	16	32	[(1672, 1), (1855, 0), (3892, 0), (4778, 0), (238, 0), (6911, 0), (3654, 0), (7733, 0), (5264, 0), (4041, 0), (6659, 0), (1259, 0), (3108, 0), (2319, 0), (3283, 0), (2500, 0), (3802, 0), (6964, 0), (2767, 0), (1374, 0), (1777, 0), (2033, 0), (6827, 0), (6408, 0), (80, 0), (8412, 0), (6003, 0), (2700, 0), (3321, 0), (1683, 0), (5614, 0), (5905, 0)]
4912	3	1	8	0	[]
4913	7	2	8	0	[]
4914	1	1	7	0	[]
4915	1	1	8	0	[]
4916	1	1	8	0	[]
4917	2	1	8	0	[]
4918	1	4	8	0	[]
4919	2	1	8	0	[]
4920	2	1	8	0	[]
4921	2	1	8	0	[]
4922	1	1	1	0	[]
4923	3	36	48	0	[]
4924	1	1	8	0	[]
4925	6	2	8	0	[]
4926	2	1	8	0	[]
4927	2	4	8	0	[]
4928	2	1	8	0	[]
4929	4	3	8	1	[(798, 0)]
4930	2	1	8	0	[]
4931	5	1	8	0	[]
4932	3	2	8	0	[]
4933	7	2	8	0	[]
4934	4	1	1	0	[]
4935	2	1	8	0	[]
4936	5	1	8	1	[(798, 0)]
4937	1	1	2	0	[]
4938	9	2	8	0	[]
4939	18	4	2	3	[(6659, 0), (2769, 1), (8729, 2)]
4940	1	1	8	0	[]
4941	11	6	8	1	[(798, 0)]
4942	2	1	8	0	[]
4943	6	36	30	0	[]
4944	2	2	8	0	[]
4945	1	4	8	0	[]
4946	3	2	8	0	[]
4947	2	1	8	1	[(4048, 0)]
4948	3	4	8	1	[(3336, 1)]
4949	2	1	8	0	[]
4950	4	1	8	0	[]
4951	17	2	8	2	[(4522, 1), (1059, 1)]
4952	1	2	8	0	[]
4953	31	2	8	4	[(4254, 2), (7980, 2), (798, 0), (693, 2)]
4954	2	1	8	0	[]
4955	4	4	8	1	[(3286, 0)]
4956	2	1	8	2	[(6395, 1), (6130, 2)]
4957	2	1	8	0	[]
4958	2	1	9	0	[]
4959	1	4	8	0	[]
4960	2	1	2	0	[]
4961	1	1	8	0	[]
4962	2	1	8	2	[(8930, 0), (978, 0)]
4963	6	4	8	1	[(7998, 0)]
4964	1	1	8	1	[(4007, 1)]
4965	3	1	8	0	[]
4966	3	4	8	0	[]
4967	2	1	8	0	[]
4968	2	1	8	0	[]
4969	1	6	32	0	[]
4970	1	1	3	0	[]
4971	3	4	8	0	[]
4972	1	1	8	1	[(798, 0)]
4973	51	6	8	5	[(6474, 2), (844, 1), (2143, 1), (3144, 2), (1241, 1)]
4974	4	1	2	0	[]
4975	2	2	8	0	[]
4976	1	1	2	0	[]
4977	6	2	8	2	[(6597, 0), (7998, 0)]
4978	12	6	8	1	[(3624, 1)]
4979	2	1	8	0	[]
4980	17	2	8	4	[(2019, 0), (3628, 0), (798, 0), (6659, 0)]
4981	1	1	8	0	[]
4982	2	1	8	0	[]
4983	4	1	2	0	[]
4984	3	1	8	0	[]
4985	1	1	3	0	[]
4986	2	1	8	1	[(3806, 2)]
4987	2	4	8	0	[]
4988	2	1	8	0	[]
4989	1	1	8	0	[]
4990	1	2	8	0	[]
4991	1	4	8	0	[]
4992	1	4	8	0	[]
4993	3	1	8	0	[]
4994	1	4	16	62	[(3368, 2), (7626, 2), (3367, 2), (5080, 1), (7716, 2), (6097, 2), (4608, 2), (7033, 2), (3284, 1), (6082, 1), (3414, 1), (6061, 1), (7045, 2), (8587, 2), (6831, 2), (255, 2), (8535, 2), (2851, 2), (8347, 2), (2049, 2), (7217, 2), (1328, 2), (3117, 1), (7102, 2), (4221, 1), (9031, 2), (3942, 2), (1606, 2), (4520, 2), (7392, 2), (1637, 2), (4014, 2), (6185, 2), (3241, 2), (6104, 2), (273, 2), (4210, 2), (4275, 2), (2739, 2), (8834, 2), (1378, 2), (4037, 2), (2688, 2), (80, 2), (4550, 1), (3928, 2), (6034, 2), (704, 2), (4011, 2), (6429, 2), (3270, 2), (4048, 2), (737, 2), (5905, 2), (6683, 2), (8707, 2), (3039, 1), (4630, 2), (8162, 1), (3321, 1), (6385, 2), (4710, 2)]
4995	2	1	8	0	[]
4996	100	6	16	13	[(8641, 0), (5375, 0), (4638, 0), (2706, 0), (3260, 0), (4429, 0), (7104, 0), (8343, 0), (1480, 0), (6659, 0), (8701, 0), (1318, 2), (5001, 0)]
4997	3	1	3	0	[]
4998	104	4	8	15	[(2964, 0), (971, 2), (3355, 0), (5810, 0), (2886, 0), (4274, 2), (5942, 2), (1362, 1), (3213, 0), (1153, 0), (6659, 0), (8223, 1), (4337, 1), (1602, 0), (6628, 1)]
4999	4	1	4	0	[]
5000	2	1	8	0	[]
5001	5	1	8	1	[(1919, 0)]
5002	2	1	8	0	[]
5003	3	1	8	0	[]
5004	30	3	8	19	[(7217, 0), (7214, 0), (2175, 0), (2458, 1), (6230, 0), (8959, 0), (4038, 0), (6911, 0), (1919, 0), (3284, 0), (1830, 0), (273, 0), (3987, 0), (6020, 0), (963, 0), (8223, 0), (6151, 0), (614, 0), (8653, 0)]
5005	1	1	7	0	[]
5006	1	2	4	0	[]
5007	6	1	8	1	[(6659, 0)]
5008	2	1	8	0	[]
5009	2	1	8	7	[(572, 1), (6230, 1), (317, 2), (8967, 2), (2466, 0), (2942, 1), (9337, 1)]
5010	1	1	8	0	[]
5011	16	3	8	8	[(5785, 0), (2569, 0), (6557, 0), (1451, 0), (1810, 0), (7754, 0), (8551, 0), (8851, 0)]
5012	2	2	8	0	[]
5013	1	1	2	5	[(3604, 0), (4998, 0), (6139, 0), (613, 0), (782, 0)]
5014	2	1	8	0	[]
5015	1	2	8	0	[]
5016	8	2	8	2	[(5689, 0), (3890, 1)]
5017	4	4	8	1	[(2497, 0)]
5018	1	1	1	0	[]
5019	2	1	8	0	[]
5020	2	1	8	1	[(6817, 2)]
5021	1	2	8	0	[]
5022	282	12	16	58	[(7670, 2), (1761, 1), (952, 0), (2353, 0), (1601, 2), (1251, 0), (1413, 2), (5631, 2), (5264, 0), (5854, 2), (6659, 0), (5553, 0), (8178, 2), (5051, 1), (797, 2), (8076, 1), (6474, 2), (7071, 1), (9010, 2), (6962, 2), (318, 1), (5272, 1), (2856, 1), (2979, 1), (22, 0), (8817, 2), (2586, 0), (6694, 0), (7010, 2), (9308, 0), (7392, 2), (2270, 2), (5484, 0), (2954, 0), (2962, 2), (4709, 2), (4398, 0), (500, 1), (3370, 0), (6763, 1), (5689, 0), (2151, 2), (4257, 2), (1195, 0), (9334, 1), (9047, 0), (1892, 1), (285, 2), (8478, 0), (7555, 0), (8314, 2), (1021, 0), (1606, 0), (6073, 1), (798, 0), (4131, 2), (1417, 2), (8629, 0)]
5023	2	1	8	0	[]
5024	2	1	2	0	[]
5025	7	1	8	0	[]
5026	2	1	8	0	[]
5027	2	1	3	0	[]
5028	71	6	16	28	[(7309, 0), (3654, 0), (6659, 0), (1318, 0), (8653, 0), (1356, 0), (4825, 2), (22, 0), (4337, 2), (8347, 0), (7217, 0), (9095, 0), (7394, 0), (3987, 0), (4947, 0), (122, 0), (456, 0), (3370, 0), (1793, 0), (7102, 0), (6161, 0), (6047, 0), (1683, 0), (9303, 0), (655, 0), (5490, 0), (2353, 1), (312, 0)]
5029	1	1	1	0	[]
5030	2	1	8	0	[]
5031	2	1	8	0	[]
5032	2	1	8	0	[]
5033	2	1	8	0	[]
5034	4	1	8	0	[]
5035	2	5	8	0	[]
5036	1	1	1	0	[]
5037	2	1	8	0	[]
5038	4	1	8	0	[]
5039	2	1	8	0	[]
5040	2	1	8	0	[]
5041	3	1	8	0	[]
5042	3	1	8	0	[]
5043	2	1	7	0	[]
5044	1	1	1	0	[]
5045	2	1	8	0	[]
5046	3	1	8	0	[]
5047	7	2	8	9	[(6683, 0), (2098, 0), (2185, 0), (7426, 0), (5905, 0), (4210, 0), (7154, 0), (290, 0), (5317, 0)]
5048	2	1	8	0	[]
5049	6	1	8	0	[]
5050	1	1	1	0	[]
5051	3	2	8	0	[]
5052	2	4	8	0	[]
5053	11	1	8	1	[(1011, 2)]
5054	10	6	8	1	[(1884, 0)]
5055	1	1	1	0	[]
5056	1	2	32	0	[]
5057	6	3	16	1	[(3972, 1)]
5058	1	1	8	0	[]
5059	1	1	16	0	[]
5060	33	6	8	22	[(4789, 0), (3574, 0), (6269, 0), (7486, 0), (1153, 0), (2332, 0), (945, 2), (4469, 0), (4762, 0), (7801, 0), (208, 0), (7522, 1), (5718, 1), (1599, 2), (4039, 0), (3923, 1), (8451, 1), (1546, 0), (704, 0), (6694, 0), (798, 0), (2752, 0)]
5061	3	1	1	0	[]
5062	1	1	8	0	[]
5063	58	4	5	17	[(6964, 0), (5028, 0), (9228, 0), (3250, 0), (6611, 0), (6269, 0), (5689, 0), (4859, 0), (1788, 0), (4754, 0), (7028, 0), (6659, 0), (208, 0), (6408, 0), (1067, 0), (1518, 0), (312, 0)]
5064	7	1	8	2	[(3290, 1), (798, 0)]
5065	19	3	8	1	[(6659, 0)]
5066	2	1	8	0	[]
5067	3	6	8	0	[]
5068	2	1	8	0	[]
5069	2	1	8	0	[]
5070	2	3	8	1	[(1059, 2)]
5071	9	1	8	2	[(5905, 0), (456, 0)]
5072	2	1	8	0	[]
5073	2	1	2	0	[]
5074	2	1	1	1	[(3286, 0)]
5075	1	1	2	0	[]
5076	1	1	8	0	[]
5077	2	1	8	1	[(798, 0)]
5078	2	4	8	1	[(1700, 2)]
5079	2	4	8	0	[]
5080	1	8	16	62	[(3368, 2), (7626, 3), (3367, 3), (7716, 3), (6097, 3), (4608, 3), (7033, 3), (2739, 2), (3241, 2), (6385, 2), (6061, 1), (7045, 2), (4661, 2), (8587, 2), (1741, 2), (6831, 3), (5135, 2), (2851, 2), (8347, 3), (2049, 3), (7217, 2), (1328, 2), (5363, 2), (3117, 1), (7102, 3), (9031, 3), (3942, 3), (1606, 3), (6381, 2), (4520, 2), (7392, 3), (1637, 2), (4014, 3), (6185, 3), (273, 2), (4210, 2), (5420, 2), (8834, 3), (1378, 3), (4037, 3), (2688, 3), (80, 2), (4994, 2), (2175, 2), (3928, 3), (6034, 2), (704, 3), (4011, 3), (6429, 3), (3270, 3), (4048, 3), (737, 3), (5905, 3), (6683, 3), (8707, 2), (3039, 1), (4630, 3), (4275, 3), (3321, 1), (6060, 2), (7555, 2), (4710, 2)]
5081	2	1	8	0	[]
5082	2	1	8	0	[]
5083	5	1	8	60	[(4405, 0), (7269, 0), (7447, 0), (1330, 0), (8554, 0), (9065, 0), (1944, 0), (1723, 0), (1152, 0), (3199, 0), (4857, 0), (2904, 0), (8558, 0), (5441, 0), (7962, 0), (3751, 0), (7963, 0), (5165, 0), (4262, 0), (355, 0), (3548, 0), (7369, 0), (7639, 0), (3213, 0), (9095, 0), (6880, 0), (4912, 0), (5463, 0), (6757, 0), (8643, 0), (9186, 0), (2928, 0), (6726, 0), (7504, 0), (844, 0), (3731, 0), (8045, 0), (1639, 0), (3780, 0), (3286, 0), (6048, 0), (1443, 0), (5375, 0), (3702, 0), (5388, 0), (3540, 0), (2271, 0), (5864, 0), (4412, 2), (6270, 0), (6895, 0), (5438, 0), (5905, 0), (8057, 0), (1973, 0), (850, 0), (7942, 0), (2954, 0), (3842, 0), (6991, 0)]
5084	1	1	8	0	[]
5085	3	2	8	1	[(798, 0)]
5086	22	2	8	7	[(1447, 2), (1904, 2), (7217, 2), (7210, 2), (6622, 1), (5085, 1), (3987, 2)]
5087	1	1	8	0	[]
5088	1	1	2	0	[]
5089	4	1	8	6	[(2700, 2), (4978, 2), (9251, 2), (7970, 2), (7599, 2), (580, 1)]
5090	1	2	8	0	[]
5091	2	1	2	0	[]
5092	2	1	8	0	[]
5093	1	1	8	0	[]
5094	1	1	8	1	[(3263, 1)]
5095	3	1	8	1	[(1195, 0)]
5096	3	1	8	0	[]
5097	5	1	8	0	[]
5098	2	1	8	0	[]
5099	2	1	8	0	[]
5100	1	1	3	0	[]
5101	20	6	8	7	[(2494, 0), (3918, 0), (1100, 0), (6293, 0), (7246, 0), (7801, 0), (1624, 0)]
5102	2	1	8	0	[]
5103	4	1	8	0	[]
5104	1	4	8	0	[]
5105	4	1	8	1	[(798, 0)]
5106	5	3	24	1	[(6659, 0)]
5107	1	1	8	0	[]
5108	1	1	2	0	[]
5109	25	6	8	1	[(798, 0)]
5110	1	1	1	0	[]
5111	4	3	8	2	[(9127, 0), (3654, 0)]
5112	30	6	8	3	[(5368, 1), (7597, 2), (4262, 1)]
5113	3	1	8	0	[]
5114	2	1	8	0	[]
5115	1	1	8	0	[]
5116	2	1	8	0	[]
5117	1	1	8	0	[]
5118	4	3	8	0	[]
5119	21	1	2	2	[(5064, 1), (798, 0)]
5120	1	1	8	0	[]
5121	1	1	2	0	[]
5122	1	3	8	0	[]
5123	1	1	2	0	[]
5124	2	1	8	0	[]
5125	7	2	2	0	[]
5126	1	4	8	0	[]
5127	21	4	16	10	[(1152, 0), (8766, 0), (4558, 0), (8400, 0), (1227, 0), (1222, 0), (3578, 0), (3942, 0), (1059, 0), (3183, 0)]
5128	1	1	7	0	[]
5129	1	1	8	0	[]
5130	1	1	1	0	[]
5131	3	2	8	0	[]
5132	16	1	8	2	[(3959, 2), (9114, 2)]
5133	2	1	16	0	[]
5134	1	1	1	0	[]
5135	1	7	16	62	[(3368, 2), (7626, 2), (3367, 2), (5080, 1), (7716, 2), (6097, 2), (4608, 2), (7033, 2), (3284, 1), (6082, 1), (3414, 1), (6061, 1), (7045, 2), (8587, 2), (6831, 2), (255, 2), (8535, 2), (2851, 2), (8347, 2), (2049, 2), (7217, 2), (1328, 2), (3117, 1), (7102, 2), (4221, 1), (9031, 2), (3942, 2), (1606, 2), (4520, 2), (7392, 2), (1637, 2), (4014, 2), (6185, 2), (3241, 2), (6104, 2), (273, 2), (4210, 2), (4275, 2), (2739, 2), (8834, 2), (1378, 2), (4037, 2), (2688, 2), (80, 2), (4550, 1), (3928, 2), (6034, 2), (704, 2), (4011, 2), (6429, 2), (3270, 2), (4048, 2), (737, 2), (5905, 2), (6683, 2), (8707, 2), (3039, 1), (4630, 2), (8162, 1), (3321, 1), (6385, 2), (4710, 2)]
5136	2	4	8	0	[]
5137	1	1	1	0	[]
5138	7	3	8	0	[]
5139	31	2	8	0	[]
5140	1	1	8	0	[]
5141	2	1	8	0	[]
5142	1	1	8	0	[]
5143	1	1	8	0	[]
5144	1	6	16	0	[]
5145	2	1	8	0	[]
5146	27	5	8	1	[(5217, 0)]
5147	2	1	8	0	[]
5148	4	1	8	2	[(4170, 2), (5375, 2)]
5149	2	2	8	0	[]
5150	1	1	8	0	[]
5151	1	1	8	0	[]
5152	1	4	8	0	[]
